that which is undivided,  அகண்டிதம், 
that which is undivided or indivisible,  அகண்டிதம், 
as an undivided whole,  அகண்டிதன், 
sce agandidam,  அகண்டிதன், 
dishonour,  ஈனாயம், அவமானம்/ கேவலம், தீமானம், அகண்ணியம்/ கேவலப்படுத்து;- இழிவு: மிதி; நாணயத்தப்பு, அவமதிப்பு, தாழ்ச்சி/ கழறு, தாழ்த்தி// சங்கைக்கேடு// சமழ்மை: மானக்கேடு;- இகழ், அவமதி;- இழிதகைமை, அசங்கை;- இகழ்ச்சி/ குன்னம்: மதிப்பிழப்பு; நிகாரம், அபமானம்: மதிப்பு மறுப்பு;- இகழற்பாடு, அகெளரவம், 
disgrace,  அவக்கீர்த்தி, ஈனாயம், அபக்கியாதி/ கேவலம், தீமானம், அகண்ணியம்: மொக்கை/ வெட்கக்கேடு: மக்கனம்;- இழிவு, தேய்வு; நாணயத்தப்பு, ஈஞ்சை, அவமதிப்பு, அபிபவம், படுவசை: மக்கினம்;- இளப்பம்/ வெட்கம், தாட்சி, தாழ்ச்சி; நயக்கேடு, அகீர்த்தி;- இளி/ குடிப்பழி, அவலேசம்: மானம்// சங்கைக்கேடு: முனைகேடு, அபகீர்த்தி// சமழ்மை, பங்கம்: மானக்கேடு;- இளைது, அவமதி: மூக்கறுப்பு;- இளிவு// சிறுமை/ குன்னம், அவகீர்த்தி; நவை, அவப்பெயர்: மோடனம்;- இழுக்கு/ வச்சை, அபமானம்;- இகழற்பாடு, 
lining,  உள்வரித்துணி, உள்வரிப்பூச்சு, அக உறை, உள்பட்டை, அகணி, அகஉறை, உட்பூச்சு, உள்வரித் துணி/ வரி, அகவுறை, உள்வரி; நீர்பாயும் நீளம், 
medulla,  உறுப்புவகைகளின் உட்கூறு, அகணி: மச்சை: மூளை அகணி; நடுப்பகுதி, அகத்திசு: முகுளம், உட்சோறு: மையவிழைமம்: மையச்சோறு, அகணி உட்சோறு, 
inside,  கருப்பம், அகம்படி, உளம், உள்ளில், அகணி, அகப்பக்கம், அகம், அகவை, உள்ளாலை, அகநிலை, அகவாய், உள், அகம்பு, அபியந்தரம், உட்பக்கம், உள்ளிடம், உள்ளே, அகன், உட்புறம், 
palm fibre,  பனைநார், அகணி, 
paddy field,  பழனம்/ கழனி, அகணி, உமியம்/ கைதை, பற்று/ வயல், திருத்து/ வயிரக்காணி, பண்ணை, திருத்தல், தளை; நெல் வயல்: மருதம்/ வயற்கரை// சாலேயம்/ வயக்கல், 
confidant,  அணுக்கத் துணைவன், அகணி; நம்பிக்கைக்குரியவர், 
gall nut,  சிங்கி, திரியன், அகணி, பாரியம்/ கடுக்காய், பஞ்சகசாயம்// சிவனமிர்தம், பாதியம்: மாசிக்காய், பவளக்குண்டு; நெச்சி, 
fibre in the inner side of the bark of a tree,  அகணி, 
agricultural tract of land,  அகணி, 
paddyield,  அகணி, 
upper rind of the stem of the coconut and palmyra frond,  அகணி, 
gall-nut,  பூதன்// சூக்காய், அகணி, அரமி// சந்துவரிதகி/ கடுக்காய்// சிங்கித்தைலம், உண்டையம்// சிவம், 
terminalia chebula,  அகணி, அந்தனம், அக்கோடகம், அடைப்பன், அரக்கி, அரந்தம், அத்தன், அலந்தம், அரமி, அமலை, அலியன்/ கடுக்காய், அவ்வையன், அமலன், 
a gall-nut with thick fleshy portion surrounding the seed inside,  அகணிக்கடுக்காய், 
a fully developed or ripe gall-nut,  அகணிக்கடுக்காய், 
that which is beyond computation,  எண்ணிலி, அகணிதம், 
bamboo mat,  அகணிப்பாய், பரம்பு/ வேய்ம்பரம்பு, 
bamboo mat plaited with thick splits,  அகணிப்பாய், 
that portion which is inside the agilwood tree,  அகணியகில், 
services of a devoted follower,  அகத்தடிமை, 
services of a devoted servant or follower,  அகத்தடிமை, 
maidservant of the house,  அகத்தடியாள், 
maid-servant of a house,  அகத்தடியாள், 
tamil literature dealing with love,  அகத்தமிழ், 
one who is not the doer or agent,  அகத்தன், 
who does not act,  அகத்தன், 
one who is in a place,  அகத்தன், 
one who is in,  அகத்தான், 
householder,  கிருகசாரி, அகமுடையான்;- இல்வாழ்வான்;- இல்லாளன்/ கிருகத்தன்/ கிருகபதி, அகத்தான்;- இல்லாளி/ வீட்டுடைமையாளர்/ கிருமி/ குடும்பி/ குடும்பன்// சமுசாரி/ குடித்தனக்காரன்;- இல்வாழ்வினர், 
agathi,  அகத்தி, 
sesbania grandiflora,  அம்பளாசை: முதங்கி, அகத்தி// சிவப்பகத்தி/ வெள்ளகத்தி, அச்சம்// சகன்பன்னி/ வங்கசேனகம், பவளஅகத்தி, 
sesbania,  அகத்தி, அகத்திக் கீரை// சீமை அகத்தி, 
West Indian pea tree,  அகத்தி, அச்சி: முனி: மலையின்முனிவன்/ வெள்ளகத்தி/ விட்டரி: முனித்துருமம்: முளகரியம்/ வங்கசேனகம், போசம், 
s tr,  கருக்குப்பீர்க்கு/ காட்டாஞ்சி/ கபிலப்பொடி, பேய்முன்னை, அணிநுணா/ வட்டிக்கண்ணி/ வறட்பூலா// செவ்வகத்தி, பூவரசு/ வங்கசேனகம்: மலைநாவல், பூக்கண்டல்/ விடத்தேரை/ கீழாநெல்லி: மலையெருக்கலை, தில்லை/ வெள்ளைப்பூலா/ கருநொச்சி, பெருங்கள்ளி, பெருங்காயா// சிவபோளம், பவளமல்லிகை, பேயன்வாழை: மலைநாரத்தை; நுணா/ வெள்ளைப்போளம், பச்சைக்கோரான்// சரளு: முள்வேல்/ காட்டுநொச்சி; நாட்டுத்தக்காளி, உகா, பன்றிக்குத்தி, தாளிசம்: மலைக்கொய்யா, அகத்தி// சுளுந்து; நறுவிலி// சீமைவேலம்பட்டை/ வம்மி; நரிவிரியன்; நாக்குழிஞ்சான், பெருங்களா, புன்கு/ வெள்ளைத்துறட்டி, பேய்க்குருந்து: முள்ளுக்காரை, பெருந்தகரை: மலைவெண்டை; நாத்தாங்கி, உடை/ வெண்கண்டல்: மயிலடிக்குருந்து, திருகுகள்ளி, திக்காமல்லி/ கருங்காலி: மலைப்பேரீச்சு/ குட்டிப்பிடவம், துப்பாக்கிமரம்/ கம்பளிப்பிசின்/ வட்டத்தாமரை/ வெள்ளைமிளகு, பெருநறுவிலி, ஈழத்தலரி, அமளை, பெரியதகரை, பேயத்தி/ காச்சப்பட்டா, பாவட்டை, பாக்குப்பட்டை/ வெள்ளாவிரை, தவிட்டுக்கொய்யா: மலைக்குறட்டை, புளித்தல்// செம்பருத்தி, தூரம்; நீருமரி, ஒலிவு// சொத்தைக்களா: மயிர்மாணிக்கம்// சரலங்கா, பேய்க்கண்டல், புளிப்புமாதுளை: மூங்கில், தும்பிலி/ வக்கணாத்தன்/ வெள்ளைக்காயா/ வெள்ளைத்தகரை// செம்பஞ்சு, பட்டிகை, உப்புக்குட்டி// சிவப்புப்பூலா: மதுக்காரை; நீர்வாழை, பெருகளர்வா, தாணி, ஓடை; நீர்நொச்சி; நாய்விளா, பெருங்காரை: மண்டங்கள்ளி: முள்ளுச்சீத்தா; நாணாங்கள்ளி/ கும்பை: முந்திரி, 
whose leaves are edible and also used as cattle food,  அகத்தி, 
species of sesban,  அகத்தி, 
a fruit tree,  அகத்தி, 
a small tree used for medicine,  அகத்தி, 
large-leafed eglandular senna,  அகத்தி, 
a small tree with red flowers,  அகத்தி, 
a kind of garment put on certain village deities,  அகத்திக்கறுப்பு, 
West Indian pea tree leaves used as greens,  அகத்திக்கீரை, 
sesban leaves used as edible greens,  அகத்திக்கீரை, 
love,  தயவு, தண், தொடர்: முத்தம்// சிரத்தை, உப்பு: முத்து; நேர்ச்சி, ஆராமை; நலம்: மாது/ விருப்பம், பிரணயம்; நத்து, பரி/ வாரப்பாடு, ஆணம்// சங்கம்/ வல்லவம்/ காதலன், அபிசாரமந்திரம், தகிலாயம்/ காமம்; நே/ வங்கணம்/ கருமக்காமம்: மோகம்: மைத்திரம், ஆதரம்/ காதல்/ காதலி, அபிமானி;- இட்டம்; நட்பு, உழுவலன்பு, உரிமை/ வாரம்; நசை; நேம், துவக்கு, அனுராகம்/ கக்குலத்தை, ஆதகம், புரிவு: மால், ஆசை, அகத்திணை; நிணறு, தகை, யாணம்; நெஞ்சம்; நயம், தட்பம்;- இகுலாசு: மானம்;- இசூக்கு, ஆதரவு, ஆர்வம், ஈரம், அன்பு, உவகை; நச்சு, அராகம், ஞேயம், பரிவு, பெட்பு; நேயம், பிரேமம், உவவு, பூண்; நல்கல், அகன், அளி; நயப்பு, உறவு, ஒட்டு/ கனி, பாணி; நண்பு, அபிமானம்; நேசம், பசை/ வச்சணத்தி/ வயவு, உழுவல், தயா, பற்றுதல்/ விழை, பாசம், ஆங்காரம்/ கனிவு, எளிய நயப் பட்டுத்துணி; நார், பற்று, உவப்பு/ வல்லபம், அமர்/ கனிகரம்/ கசனை, பக்கம்: மதனம், அகம்; நெய்: மாதர், உருக்கம், அணி// சினேகம்; நேசிப்பு, 
as a mental experience of lovers,  அகம், அகத்திணை, 
a treatise on aka p porul,  பெரும்பொருள், அகத்திணை, 
as a mental experience of lovers or conjugated couple classified into seven forms according to ecology and stress of passion,  அகத்திணை, 
the two forms of undesirable love,  அகத்திணைப்புறம், 
unreciprocated love,  அகத்திணைப்புறம், அகப்புறக் கைக்கிளை, ஒருதலைக்காமம், 
and love by force,  அகத்திணைப்புறம், 
as opposed to reciprocal love,  அகத்திணைப்புறம், 
tamil grammar by agastya,  அகத்தியம், 
a poetic work of grammar by sage agastya,  அகத்தியம், 
dealing with the three conventional classes of tamil literature,  அகத்தியம், 
and based upon earlier tamil treatises,  அகத்தியம், 
ascribed to circa th century bc,  அகத்தியம், 
that which is indispensable,  குறை, ஆவசியகம்/ வேண்டியது, அகத்தியம், 
essential,  இன்றியமையாதத் தகுதி// சாறுசார், புத்தி;- இன்றியமையாத, அகத்தியம்/ கட்டாயமான;- இன்றியமையா, 
canopus,  அகத்தியர் விண்மீன், அகத்தியர் , அகத்திய விண்மீன், 
a famous cathartic medicinal compound,  அகத்தியர் குழம்பு, 
ascribed to agastya,  அகத்தியர் குழம்பு, 
the ingredients being asafoetida,  அகத்தியர் குழம்பு, 
rock salt,  ஆண்சரக்கு, பளிங்குப்பு: மாளிமந்தம்: மதிகூர்மை// சிலம்/ வேலைநீர்; நீர்க்காய்ச்சுப்பு/ வாணி// சசியுப்பு, எறியுப்பு, பாண்டத்தமைந்தவுப்பு: மதியுப்பு: மனம், தேவன்// சுறோணிதவழலை// சாருசம்: மிந்தாச்சொல்/ கடற்குருவி, அகத்தியர் குழம்பு;- இந்துப்பு// சாரியல்: மந்திரக்கூர்மை/ வெள்ளைக்கல: மகாரம், ஓங்காரவுப்பு/ வன்னக்கூர்மை: முனிமூத்திரம்; நாதேயம்/ வெட்டவெளிவிமலன்// சசி/ வகாரவுப்பு, பூ: மிருத்தியகெந்தம்/ கீழுப்பு// சந்திரலவணம், தீக்கூர்மை/ வீரவுப்பு, பனிக்கூர்மை;- இந்து// சவர்க்கம்// சாரகம்: மூலத்தின்சாரம்/ வாரிதிநாதம், பஞ்சலவணம், பாறையுப்பு: மகாரவுப்பு: முடியுப்பு// சசியம், பாறை உப்பு: மதிலவணம், உபரசம், அதிசாரம், 
mercury,  விந்து, அறிவன் கோள் மாற்றியன் கோள்/ கந்தகக்களிம்பு, ஆம்புயம்/ குறவன், தூதன், பரமன் விந்து/ கூரியன், தாமிரேசுவரம்// சிங்கித்தைலம்; நற்கோள்/ வெள்ளானனயத்தி, புதன் / கந்தம், பாரா, புலவன், அகரம்// சித்துநீர்: மாலோன்// சுரைக்கந்தி// சிவதாது: மூலம், துங்கமுகம்: மாலவன், தேவன், உருரசம், ஆணு// செட்டிகுடிகெடுத்தான், தெரிமுத்தம், அத்தியாம்சரக்கு, அன்னபோதம், பாதரசம் உலோகம்: மடம்/ குரு/ வேந்தன்;- இரதம்// சிவன்: மாமரையோன்; நீச்சத்தாணி/ காரச்சரக்கு, தாரம், ஆண், அகத்தியர் குழம்பு/ வாலை: மகாதேசம், அரவிந்தம், பேதி, அரன்விந்து: மதிமகன்: முகுந்தம், அரவீசம்// சிவம்: மின்னல், திரவி, போகம், புதன் கோள், அழகுவண்ணன்: மால், தானங்கண்: மங்கை;- இதள்// சிவன்வீரியம், அசுனாதி, பாதரசம்/ கருவாளி/ காரியமித்துரு/ விண்மருந்து, தூதுவன், அறிவன், பிரபு; நவக்கிரகதோசம்// சிவலோகம், தாரதம், ஆகளரசம்// சிவனார்விந்து, அசோகம், அமரம்/ கேசரிவேந்தன்;- இதளியம்; நிபுணன்;- இதள் இதளியம்;- இனிமை, அதிரசம், அம்படலம், 
borax,  உருக்கரம்; நரிக்காரம்/ வேலை/ வன்காரம், தாமிரேசுவரம்// சிங்கித்தைலம், பொரிகாரம்;- இடங்கணம்/ வங்கநடம்/ காலசிங்கி/ வடங்கன்/ குருகாரம்/ விரிகாசம், படுகாரம்// சந்தாணி; நவமணிச்சிந்தூரம்: மேனசம்/ வெள்ளைக்காரம்/ கற்காரம்: மணிகாரம், உருக்குச்சரக்கு// சிற்பரி: மணிக்காரி/ வெண்காரம், அதிகாரி/ குறஞ்சனம்: மளிகாரம்/ வெங்காரம், தாபசுரமாத்திரை, அகத்தியர் குழம்பு, அதமதசம்/ வேயிகாரம்/ குடோரி// சீலை// சிவம்/ வரிகாரம், அறுவகைச்செயனீர்/ வண்டில், அக்கணம், தாதுமாரிணி;- இடங்கம், தெரிகாரம்/ காரி/ வேலிக்காரம், அங்கணம்: மித்திரம், துடங்கணம், அங்காரி, உருக்குகாரம், 
realgar,  அஞ்சல்/ வானிதி// செந்தாளகம்; நவமாலி/ கோளை/ வாணி, அகத்தியர் குழம்பு, உலாகுமம், 
yellow orpiment,  மாறேவி, அரிதளம்: மாலின்தாரம், அத்தரசிதம்; நாற்றம், பிஞ்சரம், அலங்கிதன்: மால்கந்தி: மால்பாகலட்சுமி/ வாலமாலம், அரிதாளகம்: மளிக்காரம்: மால்தேவி, பாற்கடற்றுளி; நங்கெந்தாகம்/ விசிரகந்தி, தாரி, தாமரையாசனி, அரியணைச்செல்வி: மண்ணுளிக்காரம், தாழி; நடமண்டனம்/ விடாலகம்: மூக்கறைச்சி, பஞ்சபாடாணம், தாளகம், அரிமின், அரிதாரம்;- இந்திரை, பலபாண்டம், அரிதாலம், அரிதாளம்: மகாதலம், தாமரைப்பாசினி/ குண்டலி, பழுப்பு, ஆலக்கொடிச்சி, தாளம், தாரம்; நாளம்: மாயன்விந்து: மாயோன்விந்து, அகத்தியர் குழம்பு/ வச்சிரகந்தம், ஏதுனம், ஆல்கொடிச்சி; நடனபுலன், 
true croton,  முகூலகம், அகத்தியர் குழம்பு, 
bishops weed and black cumin,  அகத்தியர் குழம்பு, 
a collection of hymns from the tvaram,  அகத்தியர் தேவாரத்திரட்டு, 
erroneously attributed to sage agastya,  அகத்தியர் தேவாரத்திரட்டு, 
name of a sage,  அகத்தியன், அங்கிரன், அங்கிரா, அத்திரி, அங்கிரசு, ஆரணமுனிவர், 
author of several vedic hymns,  அகத்தியன், 
said to have founded a brahman colony in south india,  அகத்தியன், 
written on medicine,  அகத்தியன், 
and composed the first tamil grammar,  அகத்தியன், 
the star canopus,  அகத்தியன், அகத்தியநட்சத்திரம், 
a shrine near tirumaraikkadu,  அகத்தியான்பள்ளி, 
species of grass,  அக்கதேவி, அகத்திசரறுகு, அங்குசோலி, ஆனையறுகு, அச்சமம்/ கணம், 
short in stature like agastya,  அகத்திசரறுகு, 
embracing,  மருவல், தழுஉ, அணவு: முழால், அகத்தீடு/ கைப்பிணி, தழுவு; நிபீடிதம்/ கெழுவல், அணைப்பு, அணைவு, தழு/ கவவு/ விள்ளல்: மருவு, 
thought,  மனக்கிடக்கை, ஊகம், எடல், உளம்/ விசிகை, உடற்குற்றம்// சிந்தனை, எண்ணம்: மெய்மை, உள்ளம்;- இங்கிதம், அட்டாதசகுணம், அகத்தீடு, உள்ளல்/ வினை, எண்ணம்சிந்தனை: முன்னம்/ வன்மை, உள்ளநிகழ்ச்சி, உள்ளி/ கருத்து; நினைப்பு, படர், ஆய், உன்னம்: மந்திரம், தெளிவு; நன்னயம், யோசனை// சங்கை, எண்// சிந்தை, ஏற்றம்// சிந்திப்பு// சேத்து, உள்ளு; நினைவு, 
idea,  மனக்கிடக்கை, தோற்றம், உள்ளாப்பு// சிந்தனை, எண்ணம்/ கொட்பு, அகத்தீடு/ குறிக்கோள்; நிகா/ கருத்துரு, பாவம்: மனக்குறிப்பு, ஏடல்/ கருத்து, ஆய்: மந்திரம்: முன், பருத்து; நாட்டியபிரியன்/ வங்கம்: மதிப்பு// சிந்தை/ கோட்பாடு// சேத்து, உள்ளு; நினைவு, 
embrace,  அருகல், தழால்/ கவை, அணை, தழுவல்: முயக்கம்/ கட்டு// சுற்று, பற்ற, ஆலிங்கனம், அகத்தீடு, தழுவு, ஆசிலேடம், ஆசிலேடித்தல், தோய், அரவணைப்பு/ குழைவு, அண, 
the inner voice,  அகத்துரைப்போன், 
the voice of conscience,  அகத்துரைப்போன், 
theme of the victory of besiegers over the besieged,  அகத்துழிஞை, 
one within a besieged fort,  அகத்துழிஞையான், 
opp to,  கட்டாயம்/ வீட்டுவரி/ கடைப்போக்குநிலம், அகதேசி: முறைநிரனிறை, உவமப்பொரு, உள்ளங்கை, ஊனக்கண், அறக்கருணை, உண்மடை;- இசை, உடன்பாட்டுவினை, உள்ளங்கால், உள்ளரங்கம், அஃறிணை, உடலிறந்தவீடு, உள்ளடி;- இன்சொல், அகத்துழிஞையான், அல்லங்காடி, உவகைமுத்து; நிரவகாசவிதி, எறிவல்லயம்;- இயங்கியற்பொருள், தூலம், பாரமார்த்திகம், அல்லி, உள்ளுறையுவமம்ப/ கட்கண், ஆங்காலம், அமரோசை, உடலிருந்தவீடு;- இல்லிக்காது;- இல்லறம்: மால்குசாரி, அசற்சரக்கு, அபரமுத்தி, அகப்பற்று, உழவுகாடு/ கலம்பகக்கலி, அர்த்தாலங்காரம், அபரம்// சு, அருட்செல்வம், அல்பத்துவம்// சாத்துமாலை;- இகழ், உள்ளபிள்ளை// சாவுக்காணிக்கை, தாவரம்/ கடையீற்று/ காடாரம்பம்/ கச்சா, அபரஞானம்/ வீட்டுச்செலவு, பூர்வபட்சம், புலம்புமுத்து, அசீவம், உலகத்தார்/ கௌணப்பொருள்: மறக்களவேள்வி, உபமானம், உலர்த்தற்பாடு, உள்பொருள், உறவு/ கத்தியம்/ கட்டுவேலை, உரிமைப்பெண், ஆணாறு/ கெளணப்பொருள், அணுத்துவம், ஆரோசை, ஆண்தண்டு;- இயங்குதிணை, உபவீதி, உள்மனை, உறழ்பொரு/ காய்ச்சற்பாடு, ஒற்றுமைநயம், அபவாக்கு, அறக்களவேள்வி, ஊட்டம், தொள்ளைக்காது/ கடைமடை, உள்ளந்தாள், அபகாரம், ஆண்பாற்பிள்ளைத்தமிழ், அவிபக்தகுடும்பம்/ கடுங்காவல், உபாசகன், அகம்பு/ கடிசு, உள்மருந்து, அறக்கற்பு; நிரபேட்சை;- இயற்கை, அமானி, ஒழுக்குநீர்ப்பாட்டம், உண்மை: மறக்கற்பு, உற்சர்ப்பிணி, ஈரப்பாடு, எச்சு, உட்பேதம், உடனிலைமெய்ம்மயக்கம், எமி;- இரட்டை, அமரம்/ கட்டிப்பொன், உப்புத்தண்ணீர், தெரிநிலைவினை, அந்தரியாகம், அமங்கலி, 
qualities of the heart,  அகத்துறுப்பு, 
as love,  மேலிடு, அகத்துறுப்பு, 
grace,  குருப்பிரசாதம், தயவு, அருள், லாளிதம், தண்/ வரம்/ கனிவு// சலுகை, தயாபம்// சிறப்பு செய், ஒப்பு/ கடாட்சம், லளிதம், பத்திரம், அகத்துறுப்பு, அனுக்கிரகம்// சொம்பு, பா, திருவுளம்வைத்தல்/ கருணை/ காருணியம், தகை// செம்மை, அளி; நிழல்; நே; நயம், தலையளி, அருட்பண்பு, ஓசழக்கு// சாயல், பாங்கு, லாவண்யம்;- இரக்கம், ஈரம்/ கிருபை/ கண்ணோக்கு, அன்பு, ஆய்நலம்// சிறப்புச்செய், பிரசாதம், அழகு/ கவின்/ வனப்பு, பரிவு, தயா, 
mercy,  தயவு, அருள், தயாபம், ஈரப்பசை, போர்மை, அகத்துறுப்பு, தண்ணளி, அனுக்கிரகம்: மென்கண்/ வாரப்பாடு/ கருணை/ காருணியம், தகை; நே;- இரவு, தட்பம், அருளிரக்கம்;- இரக்கம், தகவு, உருக்கம், ஈரம்/ கிருபை, பசை/ கண்மயம், லத்தை, ஐந்தல், 
internal organs of the body,  அகத்துறுப்பு, 
domestic servant,  அகத்தொண்டன்/ வீட்டுப் பணியாள், 
mendicant in his own land,  அகதேசி, 
native mendicant,  அகதேசி, 
dist f paradi,  அகதேசி, 
interior of a fortified town,  அகநகர், 
womens apartments in a palace,  அகநகர், 
womens appartments in a palace,  அகநகர், 
to laugh in derision,  அகநகை, 
derisive laughter,  அசி, அசிப்பு, அசதி, அவமதிப்சிரிப்பு, அகநகை;- இளி, 
dance,  துள்ளல்; நட்டு; நட்டம், பரவை; நடனம்; நாட்டியம்;- இயல், ஆண்டி, துணங்கல்/ கைமுறை, ஆதல்/ கண்ணுள்/ கைம்முறை; நாச்சு/ காட்சிவரி, அகநாடகம்; நடை, ஆடல்/ கரவை, ஆடை, ஆடு, படிகம்/ கூத்து// சீவை; நடம், ஆட்டம்; நித்தம்/ குனிப்பு/ வெறியாட்டம், யாமை; நடனமாடு/ வாவல்/ குனிப்பம்/ கூத்தாடு, பாவோட்டம், யாத்திரை, 
accompanied by gestures expressing love,  அகநாடகம், 
dance accompanied by gestures expressing love,  அகநாடகம், 
various kinds of musical composition used in aka natakam,  அகநாடகவுரு, 
various kinds of musical compositions used in performing dances expressing love,  அகநாடகவுரு, 
interior of a territory,  அகநாடு, 
agricultural tract,  நாடு/ வயற்சார்பு: மென்பால்/ கழனி: முத்தம், அகம்: மருதநிலம், படுகர்/ வயல், தண்பணை, பண்ணை, பானல்/ களன்: மருதம், அகநாடு/ வயல்வெளி/ கணி/ கம்பலை/ வயக்கல்; நாட்டுச்சார்பு, 
sanctuary of a hindu temple,  அகநாழிகை, 
sanctuary of a south indian,  அகநாழிகை, 
temple,  தேவளம், ஆலயம்: முக்கீச்சாரம், தென்சிதம்பரம், தேவகுலம், தூபி// சக்கரவாளிநம்பி, தெய்வத்தலம், அகநாழிகை/ குறுக்குக்கழி// சன்னதி; நியமம்/ கோநகர்/ கோவில்/ கோயில்; நடை/ கன்னப்பொறி, தாபரம், பாழி/ விசைமுள்: மடம்// சன்னிதி// செவியடி, தேவநகர;- இருக்கை/ கற்கி; நகரம்; நகர்/ கோஇல்/ குடிகை; நெறி, திருமந்திரம்; நிலையம், புரம்: முக்கால்வட்டம், தேவாலயம், தளி, அந்தரம்: மாளிகை, தேவதாயனம்: மூன்றுநிலைமாடக்கோயில், தெய்வத்தானம், பற்றி; நிகேதனம்/ கோட்டம், பள்ளி, தேவாவாசம், தேவபவனம்/ கோகுலம், புரை, தேவதாகாரம்/ கணைத்தலை/ வானவருறையுள், பிராசாதம்/ கோட்டகம், தானம்/ கன்னம், அந்தளி: மந்திரம்/ கதவு; நிலயம்; நெற்றிப்பொட்டு/ கன்னப்பொட்டுசெவிக்கோயில், திருக்கோயில்: மாவிலைத்தோரணம், தேவசன்னிதி// சேதியம்/ குலம், 
an anthology of love lyrics by about poets,  அகநானூறு, 
compiled by uruttira caruman,  அகநானூறு, 
ananthology of love-lyrics in agaval metre by about poets of the period of the rd tamil academy,  அகநானூறு, 
compiled by uruttiraanman,  அகநானூறு, 
deep level,  அகநிலை, 
intrinsic,  அகவயம், அகநிலைச் சாட்சியம், அக, உள்ளார்ந்த, உள்ளடங்கிய;- இயல்நிலை, அகநிலை, உள்ளியல்பான;- இயல்பான, 
in vive,  அகநிலை, 
town,  வைப்பு// சேரிகை, ஆலயம்; நத்தம்/ வலசோர்: முட்டம், பூரியம், எயில், ஊர்/ வாழ்வு, பூக்கம்; நியமம், திரங்கம், அகரம்; நிகமம், பட்டணக்கரை, ஆவாசம்/ குடிஞை, பெருங்குறிச்சபை, பட்டணம், பாணி, ஆதரம், உறை: மாராட்டம், அகநிலை, பாடி;- இருக்கை;- இல்லிடம்; நகரம், பக்கணம்; நகர்; நிகாயம்/ கோசரம், புரம்/ குடி, பாக்கம், அகலுள்/ குடம்; நிகேதனம்/ கோட்டம்/ வாசம், பள்ளி// சேரி; நிசாதனம், பேரூர்// சும்மை, புரி, பாகை, பூண்டி; நிவேசனம்/ வாழ்க்கை, உறையுள்: மண்டலம்// சேர்வு, அருப்பம், 
a class of primary melody types,  பெருகியல், அருகியல், புறநிலை, அகநிலை, 
one of four cati p perum pan,  பெருகியல், அருகியல், அகநிலை, 
as residing in ones mind,  அகநிலை, 
god as residing in ones mind,  அகநிலை, 
one of the four primary melody-types,  அகநிலை, 
a primary melody-type,  கௌசிகம், பெருகியன் மருதம்// செந்து, அகநிலைச் செவ்வழி/ கெளளம்/ கௌளம்// சந்தி, அகநிலைக்குறிஞ்சி, 
a variety of kuriji,  அகநிலைக்குறிஞ்சி, 
a variety of seyvali,  அகநிலைச் செவ்வழி, 
an element of kali verse,  அகநிலையொத்தாழிசை, 
enmity within,  அகப்பகை, 
hatred among relatives,  அகப்பகை, 
enmity within a family group of relatives,  அகப்பகை, 
community,  பேசும் சமூகமொழி, உயிரினக் குழுமல்// சமூகப்பிரிவு, அகப்பகை;- இனக்குழுமம் , பட்டறை;- இனம்// சமூகம்/ குமுகாயம்/ குழுமம்// செட்டிச்சி/ குமுகம்// சமுதாயம்/ வகுப்பு// சனம்/ குலம், 
class,  புரவி, தொடக்கம், தோற்றம், படி, பக்கல்/ கட்டு;- இனம்/ வருக்கம்// சாதி/ குமூஉ/ கோட்டி/ வண்ணம், பெற்றிமை/ கூற்றம், திறம், திணை: முகம், தரம்/ வர்க்கம்; நடுத்தர வகுப்பு, பூச்சி வகுப்பு// சமூக வகுப்பு/ கீழ்நிலை/ வேறு, பங்கேற்கும் பாடவேளை/வகுப்பு/ வகை, அகப்பகை/ குழு/ வீற்று, பகுப்பு, உழைக்கும் வகுப்பு, தொகுதி// சார், பள்ளி வகுப்பு/ வகுப்புக் கட்டமைப்பு/ வகுதி/ கூட்டம், பத்தி, பாகுபாடு, ரகம்/ வருக்கை/ வகுப்பு, பிரிவு, உயர் வகுப்பு, பிண்டி/ கணம்/ குலம், தர வீதம், 
organization,  ஒருங்கமைத்தல்; நிறுவனம்/ கோப்பு அமைப்புமுறை, அகப்பகை, அமைப்பு, அணிதிரட்டல், அமைப்பாண்மை, ஒருங்கமைப்பு, அமைப்பகம், 
establishment or country,  அகப்பகை, 
leading to disunity and destruction,  அகப்பகை, 
an irresponsible person,  அகப்பட்டி, 
endoderm,  அகத்தமை உடற்கூறு, அகப்படை, உள்ளடுக்கு, அகஅடுக்கு, அகத்தோல், அடித்தோல், உட்தோலடுக்கு, அகத்தோலடுக்கு, உள்வரி, உட்தோல், உள்தோல் உள்ளுறை, 
endocarp,  கனியுள்ளுறை, அகப்படை, உள்ளோடு/ கனியுட்படை/ கனி உட்தோல்/ கனி உள்ளுறை, அகவுறை/ கனிஉள்ளறை, உட்சுவர், உட்தோல், 
trustworthy attendants,  அகப்படை, 
confidential military force,  அகப்படை, 
confidential service,  அகப்பணி, 
domestic work,  அகப்பணி/ வீட்டு வேலை, 
diet or regimen observed during the course of taking medicine,  அகப்பத்தியம், 
abstention from sexual intercourse,  அகப்பத்தியம், 
while under medical treatment,  அகப்பத்தியம், 
